crossid	plantid	cross.manual	block1	blockAB	collect.date	regression	flrs	inflo.e	inflo	weigh.date	inflo.biomass.g	initials	check.initials	check.date	comments	use.inflo	linenum	collect	mompop	momid	momsp	dadpop	dadid	dadsp	crosstype	cross	fullcross	edits	sxc	sxcxm	mompid	dadpid	smompop
184	8	KK	14	NA	2017-02-16	Infls-Rplt	NA	1	2	2017-07-21	0.704	SS	AK	2017-09-05	NA	NA	1330	343	904WPG	5	kaal	904WPG	3	kaal	within	KK	904-5 x 904-3	NA	kaal.within	kaal.within.904WPG.5	904WPG.5	904WPG.3	kaal904WPG
184	8	KK	14	NA	2017-02-16	Regress	317	1	NA	2017-07-21	1.183	SS	AK	2017-09-05	NA	NA	1331	343	904WPG	5	kaal	904WPG	3	kaal	within	KK	904-5 x 904-3	NA	kaal.within	kaal.within.904WPG.5	904WPG.5	904WPG.3	kaal904WPG
184	9	KK	14	NA	2017-02-08	No R	NA	2	2	2017-07-20	0.551	SS	AK	2017-09-05	NA	NA	1332	335	904WPG	5	kaal	904WPG	3	kaal	within	KK	904-5 x 904-3	NA	kaal.within	kaal.within.904WPG.5	904WPG.5	904WPG.3	kaal904WPG
184	10	KK	14	NA	2017-01-26	Infls-Rplt	NA	1	2	2017-07-05	0.159	SS	AK	2017-09-05	NA	NA	1333	322	904WPG	5	kaal	904WPG	3	kaal	within	KK	904-5 x 904-3	NA	kaal.within	kaal.within.904WPG.5	904WPG.5	904WPG.3	kaal904WPG
184	10	KK	14	NA	2017-01-26	Regress	92	1	NA	2017-07-06	0.421	SS	AK	2017-09-05	NA	NA	1334	322	904WPG	5	kaal	904WPG	3	kaal	within	KK	904-5 x 904-3	NA	kaal.within	kaal.within.904WPG.5	904WPG.5	904WPG.3	kaal904WPG
184	11	KK	14	NA	2017-02-17	No R	NA	3	3	2017-07-21	2.613	SS	AK	2017-09-05	NA	NA	1335	344	904WPG	5	kaal	904WPG	3	kaal	within	KK	904-5 x 904-3	NA	kaal.within	kaal.within.904WPG.5	904WPG.5	904WPG.3	kaal904WPG
184	12	KK	14	NA	2017-01-20	Infls-Rplt	NA	2	3	2017-07-25	0.623	SS	AK	2017-09-05	NA	NA	1336	316	904WPG	5	kaal	904WPG	3	kaal	within	KK	904-5 x 904-3	NA	kaal.within	kaal.within.904WPG.5	904WPG.5	904WPG.3	kaal904WPG
184	12	KK	14	NA	2017-01-20	Regress	733	1	NA	2017-07-25	2.194	SS	AK	2017-09-05	NA	NA	1337	316	904WPG	5	kaal	904WPG	3	kaal	within	KK	904-5 x 904-3	NA	kaal.within	kaal.within.904WPG.5	904WPG.5	904WPG.3	kaal904WPG
184	13	KK	14	NA	2017-02-08	Infls-Rplt	NA	4	5	2017-06-30	1.521	SS	AK	2017-09-05	NA	NA	1338	335	904WPG	5	kaal	904WPG	3	kaal	within	KK	904-5 x 904-3	NA	kaal.within	kaal.within.904WPG.5	904WPG.5	904WPG.3	kaal904WPG
184	13	KK	14	NA	2017-02-08	Regress	717	1	NA	2017-06-30	1.515	SS	AK	2017-09-05	NA	NA	1339	335	904WPG	5	kaal	904WPG	3	kaal	within	KK	904-5 x 904-3	NA	kaal.within	kaal.within.904WPG.5	904WPG.5	904WPG.3	kaal904WPG
184	15	KK	14	NA	2017-02-18	No R	NA	5	5	2017-07-06	2.85	SS	AK	2017-09-05	NA	NA	1340	345	904WPG	5	kaal	904WPG	3	kaal	within	KK	904-5 x 904-3	NA	kaal.within	kaal.within.904WPG.5	904WPG.5	904WPG.3	kaal904WPG
184	16	KK	14	NA	2017-02-13	Regress	52	1	1	2017-07-18	0.448	SS	AK	2017-09-05	checked	NA	1341	340	904WPG	5	kaal	904WPG	3	kaal	within	KK	904-5 x 904-3	NA	kaal.within	kaal.within.904WPG.5	904WPG.5	904WPG.3	kaal904WPG
184	17	KK	14	NA	2017-02-16	Regress	190	1	NA	2017-07-24	0.65	SS	AK	2017-09-05	env. Does not say only 1 inflo	NA	1342	343	904WPG	5	kaal	904WPG	3	kaal	within	KK	904-5 x 904-3	NA	kaal.within	kaal.within.904WPG.5	904WPG.5	904WPG.3	kaal904WPG
184	19	KK	14	NA	2017-02-13	No R	NA	2	2	2017-07-17	2.569	SS	AK	2017-09-05	NA	NA	1343	340	904WPG	5	kaal	904WPG	3	kaal	within	KK	904-5 x 904-3	NA	kaal.within	kaal.within.904WPG.5	904WPG.5	904WPG.3	kaal904WPG
185	1	KK	4	A	2017-02-19	No R	NA	2	2	2017-06-29	0.721	SS	AK	2017-09-05	NA	NA	1344	346	904WPG	5	kaal	3587WP	7	kaal	between	KK	904-5 x 3587-7	NA	kaal.between	kaal.between.904WPG.5	904WPG.5	3587WP.7	kaal904WPG
185	2	KK	4	A	2017-02-18	No R	NA	3	3	2017-06-29	0.81	SS	AK	2017-09-05	NA	NA	1345	345	904WPG	5	kaal	3587WP	7	kaal	between	KK	904-5 x 3587-7	NA	kaal.between	kaal.between.904WPG.5	904WPG.5	3587WP.7	kaal904WPG
185	3	KK	4	A	2017-02-10	Infls-Rplt	NA	2	3	2017-07-14	1.618	SS	AK	2017-09-05	NA	NA	1346	337	904WPG	5	kaal	3587WP	7	kaal	between	KK	904-5 x 3587-7	NA	kaal.between	kaal.between.904WPG.5	904WPG.5	3587WP.7	kaal904WPG
185	3	KK	4	A	2017-02-10	Regress	269	1	NA	2017-07-14	0.83	SS	AK	2017-09-05	NA	NA	1347	337	904WPG	5	kaal	3587WP	7	kaal	between	KK	904-5 x 3587-7	NA	kaal.between	kaal.between.904WPG.5	904WPG.5	3587WP.7	kaal904WPG
185	4	KK	4	A	2017-02-03	No R	NA	2	2	2017-07-06	2.527	SS	AK	2017-09-05	NA	NA	1348	330	904WPG	5	kaal	3587WP	7	kaal	between	KK	904-5 x 3587-7	NA	kaal.between	kaal.between.904WPG.5	904WPG.5	3587WP.7	kaal904WPG
185	5	KK	4	A	2017-02-19	Infls-Rplt	NA	4	5	2017-05-10	1.532	SS	AK	2017-09-05	NA	NA	1349	346	904WPG	5	kaal	3587WP	7	kaal	between	KK	904-5 x 3587-7	NA	kaal.between	kaal.between.904WPG.5	904WPG.5	3587WP.7	kaal904WPG
185	5	KK	4	A	2017-02-19	Regress	159	1	NA	2017-05-10	0.576	SS	AK	2017-09-05	chose ""open"" mass	NA	1350	346	904WPG	5	kaal	3587WP	7	kaal	between	KK	904-5 x 3587-7	NA	kaal.between	kaal.between.904WPG.5	904WPG.5	3587WP.7	kaal904WPG
185	7	KK	4	A	2017-01-20	Infls-Rplt	NA	3	4	2017-07-25	3.39	SS	AK	2017-09-05	NA	NA	1351	316	904WPG	5	kaal	3587WP	7	kaal	between	KK	904-5 x 3587-7	NA	kaal.between	kaal.between.904WPG.5	904WPG.5	3587WP.7	kaal904WPG
185	7	KK	4	A	2017-01-20	Regress	162	1	NA	2017-07-25	0.854	SS	AK	2017-09-05	NA	NA	1352	316	904WPG	5	kaal	3587WP	7	kaal	between	KK	904-5 x 3587-7	NA	kaal.between	kaal.between.904WPG.5	904WPG.5	3587WP.7	kaal904WPG
185	8	KK	4	A	2017-02-16	Infls-Rplt	NA	1	2	2017-05-18	2.632	SS	AK	2017-09-05	NA	NA	1353	343	904WPG	5	kaal	3587WP	7	kaal	between	KK	904-5 x 3587-7	NA	kaal.between	kaal.between.904WPG.5	904WPG.5	3587WP.7	kaal904WPG
185	8	KK	4	A	2017-02-16	Regress	147	1	NA	2017-05-18	0.345	SS	AK	2017-09-05	NA	NA	1354	343	904WPG	5	kaal	3587WP	7	kaal	between	KK	904-5 x 3587-7	NA	kaal.between	kaal.between.904WPG.5	904WPG.5	3587WP.7	kaal904WPG
185	9	KK	4	A	2017-02-12	Infls-Rplt	NA	1	2	2017-07-18	0.391	SS	AK	2017-09-05	NA	NA	1355	339	904WPG	5	kaal	3587WP	7	kaal	between	KK	904-5 x 3587-7	NA	kaal.between	kaal.between.904WPG.5	904WPG.5	3587WP.7	kaal904WPG
185	9	KK	4	A	2017-02-12	Regress	239	1	NA	2017-07-18	0.909	SS	AK	2017-09-05	NA	NA	1356	339	904WPG	5	kaal	3587WP	7	kaal	between	KK	904-5 x 3587-7	NA	kaal.between	kaal.between.904WPG.5	904WPG.5	3587WP.7	kaal904WPG
185	10	KK	4	A	2017-02-18	Infls-Rplt	NA	2	3	2017-07-24	0.369	SS	SS	2017-09-13	checked	NA	1357	345	904WPG	5	kaal	3587WP	7	kaal	between	KK	904-5 x 3587-7	NA	kaal.between	kaal.between.904WPG.5	904WPG.5	3587WP.7	kaal904WPG
185	10	KK	4	A	2017-02-18	Regress	84	1	NA	2017-07-24	0.325	SS	SS	2017-09-13	NA	NA	1358	345	904WPG	5	kaal	3587WP	7	kaal	between	KK	904-5 x 3587-7	NA	kaal.between	kaal.between.904WPG.5	904WPG.5	3587WP.7	kaal904WPG
185	11	KK	4	A	2016-12-08	Infls-Rplt	NA	1	2	2017-06-29	3.895	SS	AK	2017-09-05	NA	NA	1359	273	904WPG	5	kaal	3587WP	7	kaal	between	KK	904-5 x 3587-7	NA	kaal.between	kaal.between.904WPG.5	904WPG.5	3587WP.7	kaal904WPG
185	11	KK	4	A	2016-12-08	Regress	164	1	NA	2017-06-19	0.774	SS	AK	2017-09-05	NA	NA	1360	273	904WPG	5	kaal	3587WP	7	kaal	between	KK	904-5 x 3587-7	NA	kaal.between	kaal.between.904WPG.5	904WPG.5	3587WP.7	kaal904WPG
185	12	KK	4	A	2016-12-21	Infls-Rplt	NA	3	4	2017-05-17	7.163	SS	AK	2017-09-05	NA	NA	1361	286	904WPG	5	kaal	3587WP	7	kaal	between	KK	904-5 x 3587-7	NA	kaal.between	kaal.between.904WPG.5	904WPG.5	3587WP.7	kaal904WPG
185	12	KK	4	A	2016-12-21	Regress	194	1	NA	2017-05-11	0.505	SS	AK	2017-09-05	NA	NA	1362	286	904WPG	5	kaal	3587WP	7	kaal	between	KK	904-5 x 3587-7	NA	kaal.between	kaal.between.904WPG.5	904WPG.5	3587WP.7	kaal904WPG
185	13	KK	4	A	2017-01-30	Infls-Rplt	NA	1	2	2017-07-05	0.156	SS	AK	2017-09-05	NA	NA	1363	326	904WPG	5	kaal	3587WP	7	kaal	between	KK	904-5 x 3587-7	NA	kaal.between	kaal.between.904WPG.5	904WPG.5	3587WP.7	kaal904WPG
185	13	KK	4	A	2017-01-30	Regress	265	1	NA	2017-07-05	0.975	SS	AK	2017-09-05	NA	NA	1364	326	904WPG	5	kaal	3587WP	7	kaal	between	KK	904-5 x 3587-7	NA	kaal.between	kaal.between.904WPG.5	904WPG.5	3587WP.7	kaal904WPG
186	1	KK	4	A	2017-02-10	Infls-Rplt	NA	2	3	2017-07-14	0.297	SS	AK	2017-09-05	NA	NA	1365	337	904WPG	5	kaal	3587WP	10	kaal	between	KK	904-5 x 3587-10	NA	kaal.between	kaal.between.904WPG.5	904WPG.5	3587WP.10	kaal904WPG
186	1	KK	4	A	2017-02-10	Regress	180	1	NA	2017-07-14	0.541	SS	AK	2017-09-05	NA	NA	1366	337	904WPG	5	kaal	3587WP	10	kaal	between	KK	904-5 x 3587-10	NA	kaal.between	kaal.between.904WPG.5	904WPG.5	3587WP.10	kaal904WPG
186	2	KK	4	A	2017-02-22	Infls-Rplt	NA	3	4	2017-07-25	5.405	SS	AK	2017-09-05	NA	NA	1367	349	904WPG	5	kaal	3587WP	10	kaal	between	KK	904-5 x 3587-10	NA	kaal.between	kaal.between.904WPG.5	904WPG.5	3587WP.10	kaal904WPG
186	2	KK	4	A	2017-02-22	Regress	359	1	NA	2017-07-20	1.258	SS	AK	2017-09-05	NA	NA	1368	349	904WPG	5	kaal	3587WP	10	kaal	between	KK	904-5 x 3587-10	NA	kaal.between	kaal.between.904WPG.5	904WPG.5	3587WP.10	kaal904WPG
186	4	KK	4	A	NA	No R	NA	3	3	2017-07-19	1.274	SS	AK	2017-09-05	no collection date	NA	1369	NA	904WPG	5	kaal	3587WP	10	kaal	between	KK	904-5 x 3587-10	NA	kaal.between	kaal.between.904WPG.5	904WPG.5	3587WP.10	kaal904WPG
186	5	KK	4	A	2017-02-18	No R	NA	3	3	2017-07-24	3.365	SS	AK	2017-09-05	NA	NA	1370	345	904WPG	5	kaal	3587WP	10	kaal	between	KK	904-5 x 3587-10	NA	kaal.between	kaal.between.904WPG.5	904WPG.5	3587WP.10	kaal904WPG
186	6	KK	4	A	2017-01-27	Infls-Rplt	NA	1	2	2017-07-06	0.016	SS	AK	2017-09-05	NA	NA	1371	323	904WPG	5	kaal	3587WP	10	kaal	between	KK	904-5 x 3587-10	NA	kaal.between	kaal.between.904WPG.5	904WPG.5	3587WP.10	kaal904WPG
186	6	KK	4	A	2017-01-27	Regress	NA	1	NA	2017-07-05	0.686	SS	AK	2017-09-05	NA	NA	1372	323	904WPG	5	kaal	3587WP	10	kaal	between	KK	904-5 x 3587-10	NA	kaal.between	kaal.between.904WPG.5	904WPG.5	3587WP.10	kaal904WPG
187	1	KK	4	A	2017-02-19	No R	NA	2	2	2017-07-24	1.907	SS	AK	2017-09-05	checked SS 8/30	NA	1373	346	904WPG	5	kaal	3587WP	14	kaal	between	KK	904-5 x 3587-14	NA	kaal.between	kaal.between.904WPG.5	904WPG.5	3587WP.14	kaal904WPG
187	2	KK	4	A	2017-01-20	Infls-Rplt	NA	3	4	2017-07-10	4.712	SS	AK	2017-09-05	NA	NA	1374	316	904WPG	5	kaal	3587WP	14	kaal	between	KK	904-5 x 3587-14	NA	kaal.between	kaal.between.904WPG.5	904WPG.5	3587WP.14	kaal904WPG
187	2	KK	4	A	2017-01-20	Regress	193	1	NA	2017-07-10	0.445	SS	AK	2017-09-05	NA	NA	1375	316	904WPG	5	kaal	3587WP	14	kaal	between	KK	904-5 x 3587-14	NA	kaal.between	kaal.between.904WPG.5	904WPG.5	3587WP.14	kaal904WPG
187	3	KK	4	A	2017-01-20	Infls-Rplt	NA	3	4	2017-07-10	0.514	SS	AK	2017-09-05	NA	NA	1376	316	904WPG	5	kaal	3587WP	14	kaal	between	KK	904-5 x 3587-14	NA	kaal.between	kaal.between.904WPG.5	904WPG.5	3587WP.14	kaal904WPG
187	3	KK	4	A	2017-01-20	Regress	409	1	NA	2017-07-10	1.319	SS	AK	2017-09-05	NA	NA	1377	316	904WPG	5	kaal	3587WP	14	kaal	between	KK	904-5 x 3587-14	NA	kaal.between	kaal.between.904WPG.5	904WPG.5	3587WP.14	kaal904WPG
187	5	KK	4	A	2016-12-21	Infls-Rplt	NA	4	5	2017-05-11	3.585	SS	AK	2017-09-05	no collection date	NA	1378	286	904WPG	5	kaal	3587WP	14	kaal	between	KK	904-5 x 3587-14	NA	kaal.between	kaal.between.904WPG.5	904WPG.5	3587WP.14	kaal904WPG
187	5	KK	4	A	2016-12-21	Regress	150	1	NA	2017-05-17	0.475	SS	AK	2017-09-05	NA	NA	1379	286	904WPG	5	kaal	3587WP	14	kaal	between	KK	904-5 x 3587-14	NA	kaal.between	kaal.between.904WPG.5	904WPG.5	3587WP.14	kaal904WPG
187	6	KK	4	A	2017-02-17	Infls-Rplt	NA	6	7	2017-05-18	5.796	SS	AK	2017-09-05	date corrected from env.	NA	1380	344	904WPG	5	kaal	3587WP	14	kaal	between	KK	904-5 x 3587-14	NA	kaal.between	kaal.between.904WPG.5	904WPG.5	3587WP.14	kaal904WPG
187	6	KK	4	A	2017-02-17	Regress	263	1	NA	2017-07-24	0.938	SS	AK	2017-09-05	NA	NA	1381	344	904WPG	5	kaal	3587WP	14	kaal	between	KK	904-5 x 3587-14	NA	kaal.between	kaal.between.904WPG.5	904WPG.5	3587WP.14	kaal904WPG
187	7	KK	4	A	2017-02-18	Infls-Rplt	NA	1	2	2017-06-29	0.708	SS	AK	2017-09-05	NA	NA	1382	345	904WPG	5	kaal	3587WP	14	kaal	between	KK	904-5 x 3587-14	NA	kaal.between	kaal.between.904WPG.5	904WPG.5	3587WP.14	kaal904WPG
187	7	KK	4	A	2017-02-18	Regress	171	1	NA	2017-06-29	0.582	SS	AK	2017-09-05	NA	NA	1383	345	904WPG	5	kaal	3587WP	14	kaal	between	KK	904-5 x 3587-14	NA	kaal.between	kaal.between.904WPG.5	904WPG.5	3587WP.14	kaal904WPG
187	8	KK	4	A	2017-01-20	Infls-Rplt	NA	3	4	2017-07-10	5.585	SS	AK	2017-09-05	NA	NA	1384	316	904WPG	5	kaal	3587WP	14	kaal	between	KK	904-5 x 3587-14	NA	kaal.between	kaal.between.904WPG.5	904WPG.5	3587WP.14	kaal904WPG
187	8	KK	4	A	2017-01-20	Regress	282	1	NA	2017-07-10	1.002	SS	AK	2017-09-05	NA	NA	1385	316	904WPG	5	kaal	3587WP	14	kaal	between	KK	904-5 x 3587-14	NA	kaal.between	kaal.between.904WPG.5	904WPG.5	3587WP.14	kaal904WPG
188	1	KH	10	B	2017-02-12	Infls-Rplt	NA	13	14	2017-07-17	5.595	SS	AK	2017-09-05	NA	NA	1386	339	3587WP	7	kaal	879WKG	2-2	hook	hybrid	KH	3587-7 x 879-2-2	NA	kaal.hybrid	kaal.hybrid.3587WP.7	3587WP.7	879WKG.2-2	kaal3587WP
188	1	KH	10	B	2017-02-12	Regress	139	1	NA	2017-07-18	0.323	SS	AK	2017-09-05	NA	NA	1387	339	3587WP	7	kaal	879WKG	2-2	hook	hybrid	KH	3587-7 x 879-2-2	NA	kaal.hybrid	kaal.hybrid.3587WP.7	3587WP.7	879WKG.2-2	kaal3587WP
190	1	KH	10	B	2017-02-17	Infls-Rplt	NA	8	9	2017-07-20	1.126	SS	AK	2017-09-05	NA	NA	1388	344	3587WP	7	kaal	879WKG	G-2	hook	hybrid	KH	3587-7 x 879-G-2	NA	kaal.hybrid	kaal.hybrid.3587WP.7	3587WP.7	879WKG.G-2	kaal3587WP
190	1	KH	10	B	2017-02-17	Regress	132	1	NA	2017-07-20	0.298	SS	AK	2017-09-05	NA	NA	1389	344	3587WP	7	kaal	879WKG	G-2	hook	hybrid	KH	3587-7 x 879-G-2	NA	kaal.hybrid	kaal.hybrid.3587WP.7	3587WP.7	879WKG.G-2	kaal3587WP
190	2	KH	10	B	2017-01-12	Infls-Rplt	NA	4	5	2017-07-17	0.206	SS	AK	2017-09-05	NA	NA	1390	308	3587WP	7	kaal	879WKG	G-2	hook	hybrid	KH	3587-7 x 879-G-2	NA	kaal.hybrid	kaal.hybrid.3587WP.7	3587WP.7	879WKG.G-2	kaal3587WP
190	2	KH	10	B	2017-01-12	Regress	97	1	NA	2017-07-17	0.344	SS	AK	2017-09-05	NA	NA	1391	308	3587WP	7	kaal	879WKG	G-2	hook	hybrid	KH	3587-7 x 879-G-2	NA	kaal.hybrid	kaal.hybrid.3587WP.7	3587WP.7	879WKG.G-2	kaal3587WP
190	3	KH	10	B	2017-01-20	Infls-Rplt	NA	11	12	2017-07-10	1.33	SS	AK	2017-09-05	NA	NA	1392	316	3587WP	7	kaal	879WKG	G-2	hook	hybrid	KH	3587-7 x 879-G-2	NA	kaal.hybrid	kaal.hybrid.3587WP.7	3587WP.7	879WKG.G-2	kaal3587WP
190	3	KH	10	B	2017-01-20	Regress	47	1	NA	2017-07-10	0.079	SS	AK	2017-09-05	NA	NA	1393	316	3587WP	7	kaal	879WKG	G-2	hook	hybrid	KH	3587-7 x 879-G-2	NA	kaal.hybrid	kaal.hybrid.3587WP.7	3587WP.7	879WKG.G-2	kaal3587WP
190	5	KH	10	B	2017-01-27	Infls-Rplt	NA	9	10	2017-07-05	4.579	SS	AK	2017-09-05	NA	NA	1394	323	3587WP	7	kaal	879WKG	G-2	hook	hybrid	KH	3587-7 x 879-G-2	NA	kaal.hybrid	kaal.hybrid.3587WP.7	3587WP.7	879WKG.G-2	kaal3587WP
190	5	KH	10	B	2017-01-27	Regress	1014	1	NA	2017-07-07	1.577	SS	AK	2017-09-05	NA	NA	1395	323	3587WP	7	kaal	879WKG	G-2	hook	hybrid	KH	3587-7 x 879-G-2	NA	kaal.hybrid	kaal.hybrid.3587WP.7	3587WP.7	879WKG.G-2	kaal3587WP
191	1	KH	10	B	2016-12-20	Regress	53	1	1	2017-06-26	0.1	SS	AK	2017-09-05	""only 1 infl total (no 2nd white envelope)""	NA	1396	285	3587WP	7	kaal	879WKG	N-5	hook	hybrid	KH	3587-7 x 879-N-5	NA	kaal.hybrid	kaal.hybrid.3587WP.7	3587WP.7	879WKG.N-5	kaal3587WP
191	2	KH	10	B	2017-02-12	Infls-Rplt	NA	17	18	2017-07-18	3.553	SS	AK	2017-09-05	NA	NA	1397	339	3587WP	7	kaal	879WKG	N-5	hook	hybrid	KH	3587-7 x 879-N-5	NA	kaal.hybrid	kaal.hybrid.3587WP.7	3587WP.7	879WKG.N-5	kaal3587WP
191	2	KH	10	B	2017-02-12	Regress	178	1	NA	2017-07-18	0.377	SS	AK	2017-09-05	NA	NA	1398	339	3587WP	7	kaal	879WKG	N-5	hook	hybrid	KH	3587-7 x 879-N-5	NA	kaal.hybrid	kaal.hybrid.3587WP.7	3587WP.7	879WKG.N-5	kaal3587WP
191	4	KH	10	B	2017-01-20	Infls-Rplt	NA	5	6	2017-07-10	1.876	SS	AK	2017-09-05	NA	NA	1399	316	3587WP	7	kaal	879WKG	N-5	hook	hybrid	KH	3587-7 x 879-N-5	NA	kaal.hybrid	kaal.hybrid.3587WP.7	3587WP.7	879WKG.N-5	kaal3587WP
191	4	KH	10	B	2017-01-20	Regress	206	1	NA	2017-07-10	0.435	SS	AK	2017-09-05	NA	NA	1400	316	3587WP	7	kaal	879WKG	N-5	hook	hybrid	KH	3587-7 x 879-N-5	NA	kaal.hybrid	kaal.hybrid.3587WP.7	3587WP.7	879WKG.N-5	kaal3587WP
195	1	KK	3	B	2017-02-18	Infls-Rplt	NA	4	5	2017-07-06	3.249	SS	AK	2017-09-05	NA	NA	1401	345	3587WP	7	kaal	892WKG	4	kaal	between	KK	3587-7 x 892-4	NA	kaal.between	kaal.between.3587WP.7	3587WP.7	892WKG.4	kaal3587WP
195	1	KK	3	B	2017-02-18	Regress	227	1	NA	2017-06-29	0.629	SS	AK	2017-09-05	NA	NA	1402	345	3587WP	7	kaal	892WKG	4	kaal	between	KK	3587-7 x 892-4	NA	kaal.between	kaal.between.3587WP.7	3587WP.7	892WKG.4	kaal3587WP
195	2	KK	3	B	2017-01-21	Infls-Rplt	NA	1	2	2017-07-10	0.264	SS	AK	2017-09-05	NA	NA	1403	317	3587WP	7	kaal	892WKG	4	kaal	between	KK	3587-7 x 892-4	NA	kaal.between	kaal.between.3587WP.7	3587WP.7	892WKG.4	kaal3587WP
195	2	KK	3	B	2017-01-21	Regress	103	1	NA	2017-07-10	0.268	SS	AK	2017-09-05	NA	NA	1404	317	3587WP	7	kaal	892WKG	4	kaal	between	KK	3587-7 x 892-4	NA	kaal.between	kaal.between.3587WP.7	3587WP.7	892WKG.4	kaal3587WP
195	3	KK	3	B	2017-01-12	Infls-Rplt	NA	1	2	2017-07-14	1.74	SS	AK	2017-09-05	NA	NA	1405	308	3587WP	7	kaal	892WKG	4	kaal	between	KK	3587-7 x 892-4	NA	kaal.between	kaal.between.3587WP.7	3587WP.7	892WKG.4	kaal3587WP
195	3	KK	3	B	2017-01-12	Regress	71	1	NA	2017-07-14	0.388	SS	AK	2017-09-05	NA	NA	1406	308	3587WP	7	kaal	892WKG	4	kaal	between	KK	3587-7 x 892-4	NA	kaal.between	kaal.between.3587WP.7	3587WP.7	892WKG.4	kaal3587WP
195	4	KK	3	B	2017-01-20	Infls-Rplt	NA	5	6	2017-07-11	2.243	SS	AK	2017-09-05	NA	NA	1407	316	3587WP	7	kaal	892WKG	4	kaal	between	KK	3587-7 x 892-4	NA	kaal.between	kaal.between.3587WP.7	3587WP.7	892WKG.4	kaal3587WP
195	4	KK	3	B	2017-01-20	Regress	372	1	NA	2017-07-10	1.075	SS	AK	2017-09-05	NA	NA	1408	316	3587WP	7	kaal	892WKG	4	kaal	between	KK	3587-7 x 892-4	NA	kaal.between	kaal.between.3587WP.7	3587WP.7	892WKG.4	kaal3587WP
196	2	KK	3	B	NA	No R	NA	4	4	2017-06-19	0.109	SS	AK	2017-09-05	no collection date,  ""no flowering inflos, inflos w/buds but no open fls""	NA	1409	NA	3587WP	7	kaal	892WKG	5	kaal	between	KK	3587-7 x 892-5	NA	kaal.between	kaal.between.3587WP.7	3587WP.7	892WKG.5	kaal3587WP
196	3	KK	3	B	2017-02-21	No R	NA	3	3	2017-07-20	1.185	SS	AK	2017-09-05	NA	NA	1410	348	3587WP	7	kaal	892WKG	5	kaal	between	KK	3587-7 x 892-5	NA	kaal.between	kaal.between.3587WP.7	3587WP.7	892WKG.5	kaal3587WP
196	4	KK	3	B	2017-02-02	Infls-Rplt	NA	2	3	2017-05-30	2.111	SS	AK	2017-09-05	NA	NA	1411	329	3587WP	7	kaal	892WKG	5	kaal	between	KK	3587-7 x 892-5	NA	kaal.between	kaal.between.3587WP.7	3587WP.7	892WKG.5	kaal3587WP
196	4	KK	3	B	2017-02-02	Regress	160	1	NA	2017-05-30	0.403	SS	AK	2017-09-05	NA	NA	1412	329	3587WP	7	kaal	892WKG	5	kaal	between	KK	3587-7 x 892-5	NA	kaal.between	kaal.between.3587WP.7	3587WP.7	892WKG.5	kaal3587WP
196	5	KK	3	B	2017-02-08	Infls-Rplt	NA	5	6	2017-07-25	4.994	SS	AK	2017-09-05	NA	NA	1413	335	3587WP	7	kaal	892WKG	5	kaal	between	KK	3587-7 x 892-5	NA	kaal.between	kaal.between.3587WP.7	3587WP.7	892WKG.5	kaal3587WP
196	5	KK	3	B	2017-02-08	Regress	204	1	NA	2017-07-20	1.149	SS	AK	2017-09-05	NA	NA	1414	335	3587WP	7	kaal	892WKG	5	kaal	between	KK	3587-7 x 892-5	NA	kaal.between	kaal.between.3587WP.7	3587WP.7	892WKG.5	kaal3587WP
196	6	KK	3	B	2017-01-12	Infls-Rplt	NA	3	4	2017-07-14	3.441	SS	AK	2017-09-05	NA	NA	1415	308	3587WP	7	kaal	892WKG	5	kaal	between	KK	3587-7 x 892-5	NA	kaal.between	kaal.between.3587WP.7	3587WP.7	892WKG.5	kaal3587WP
196	6	KK	3	B	2017-01-12	Regress	784	1	NA	2017-07-14	2.271	SS	AK	2017-09-05	NA	NA	1416	308	3587WP	7	kaal	892WKG	5	kaal	between	KK	3587-7 x 892-5	NA	kaal.between	kaal.between.3587WP.7	3587WP.7	892WKG.5	kaal3587WP
196	7	KK	3	B	2017-02-22	Infls-Rplt	NA	2	3	2017-05-19	1.142	SS	AK	2017-09-05	NA	NA	1417	349	3587WP	7	kaal	892WKG	5	kaal	between	KK	3587-7 x 892-5	NA	kaal.between	kaal.between.3587WP.7	3587WP.7	892WKG.5	kaal3587WP
196	7	KK	3	B	2017-02-22	Regress	176	1	NA	2017-05-19	0.743	SS	AK	2017-09-05	NA	NA	1418	349	3587WP	7	kaal	892WKG	5	kaal	between	KK	3587-7 x 892-5	NA	kaal.between	kaal.between.3587WP.7	3587WP.7	892WKG.5	kaal3587WP
196	8	KK	3	B	2017-01-13	No R	NA	2	2	2017-05-17	0.766	SS	AK	2017-09-05	NA	NA	1419	309	3587WP	7	kaal	892WKG	5	kaal	between	KK	3587-7 x 892-5	NA	kaal.between	kaal.between.3587WP.7	3587WP.7	892WKG.5	kaal3587WP
196	9	KK	3	B	2017-01-12	Infls-Rplt	NA	4	5	2017-07-17	0.331	SS	AK	2017-09-05	NA	NA	1420	308	3587WP	7	kaal	892WKG	5	kaal	between	KK	3587-7 x 892-5	NA	kaal.between	kaal.between.3587WP.7	3587WP.7	892WKG.5	kaal3587WP
