dadgeneration	momgeneration	linenum	momfullcross	mommompop	mommomid	momdadpop	momdadid	dadfullcross	dadmompop	dadmomid	daddadpop	dadadid	crosstype	viable.seeds	comments	capsule.formed	mompop	momid	dadpop	dadid	generation	mommomsp	momdadsp	dadmomsp	daddadsp	momsp	dadsp	momcross	dadcross	momdadcross
P	P	2316	904-3	NA	NA	NA	NA	794	NA	NA	NA	NA	KH	11	NA	TRUE	904WPG	3	WK	NA	PP	NA	NA	NA	NA	kaal	hook	K	H	K x H
P	P	2317	3587-7	NA	NA	NA	NA	892	NA	NA	NA	NA	KKbetween	14	NA	TRUE	3587WP	7	892WKG	NA	PP	NA	NA	NA	NA	kaal	kaal	K	K	K x K
P	P	2318	3587-7	NA	NA	NA	NA	879	NA	NA	NA	NA	KH	0	NA	FALSE	3587WP	7	879WKG	NA	PP	NA	NA	NA	NA	kaal	hook	K	H	K x H
P	P	2319	3587-C	NA	NA	NA	NA	892	NA	NA	NA	NA	KKbetween	10	NA	TRUE	3587WP	C	892WKG	NA	PP	NA	NA	NA	NA	kaal	kaal	K	K	K x K
P	P	2320	3587-C	NA	NA	NA	NA	866	NA	NA	NA	NA	KH	0	NA	FALSE	3587WP	C	WK	NA	PP	NA	NA	NA	NA	kaal	hook	K	H	K x H
P	P	2321	3587-1	NA	NA	NA	NA	892	NA	NA	NA	NA	KKbetween	2	NA	TRUE	3587WP	1	892WKG	NA	PP	NA	NA	NA	NA	kaal	kaal	K	K	K x K
P	P	2322	879-G-2	NA	NA	NA	NA	892	NA	NA	NA	NA	HK	3	NA	TRUE	879WKG	G-2	892WKG	NA	PP	NA	NA	NA	NA	hook	kaal	H	K	H x K
P	P	2325	879-10-1	NA	NA	NA	NA	892	NA	NA	NA	NA	HK	15	NA	TRUE	879WKG	10-1	892WKG	NA	PP	NA	NA	NA	NA	hook	kaal	H	K	H x K
P	P	2326	879-10-1	NA	NA	NA	NA	3587	NA	NA	NA	NA	HK	0	NA	FALSE	879WKG	10-1	3587WP	NA	PP	NA	NA	NA	NA	hook	kaal	H	K	H x K
P	P	2327	879-2-2	NA	NA	NA	NA	892	NA	NA	NA	NA	HK	5	NA	TRUE	879WKG	2-2	892WKG	NA	PP	NA	NA	NA	NA	hook	kaal	H	K	H x K
P	P	2328	879-2-2	NA	NA	NA	NA	904	NA	NA	NA	NA	HK	11	NA	TRUE	879WKG	2-2	904WPG	NA	PP	NA	NA	NA	NA	hook	kaal	H	K	H x K
P	P	2331	879-N-5	NA	NA	NA	NA	794	NA	NA	NA	NA	HHbetween	0	NA	FALSE	879WKG	N-5	WK	NA	PP	NA	NA	NA	NA	hook	hook	H	H	H x H
P	P	2332	879-N-5	NA	NA	NA	NA	904	NA	NA	NA	NA	HK	0	NA	FALSE	879WKG	N-5	904WPG	NA	PP	NA	NA	NA	NA	hook	kaal	H	K	H x K
P	P	2333	794-6	NA	NA	NA	NA	3587	NA	NA	NA	NA	HK	0	NA	FALSE	WK	6	3587WP	NA	PP	NA	NA	NA	NA	hook	kaal	H	K	H x K
P	P	2334	879-10-1	NA	NA	NA	NA	892	NA	NA	NA	NA	HK	1	NA	TRUE	879WKG	10-1	892WKG	NA	PP	NA	NA	NA	NA	hook	kaal	H	K	H x K
P	P	2335	794-2	NA	NA	NA	NA	892	NA	NA	NA	NA	HK	4	NA	TRUE	WK	2	892WKG	NA	PP	NA	NA	NA	NA	hook	kaal	H	K	H x K
P	P	2337	794-4	NA	NA	NA	NA	904	NA	NA	NA	NA	HK	0	NA	FALSE	WK	4	904WPG	NA	PP	NA	NA	NA	NA	hook	kaal	H	K	H x K
P	P	2338	794-4	NA	NA	NA	NA	3587	NA	NA	NA	NA	HK	0	NA	FALSE	WK	4	3587WP	NA	PP	NA	NA	NA	NA	hook	kaal	H	K	H x K
P	P	2339	794-2	NA	NA	NA	NA	3587	NA	NA	NA	NA	HK	0	NA	FALSE	WK	2	3587WP	NA	PP	NA	NA	NA	NA	hook	kaal	H	K	H x K
P	P	2340	794-5	NA	NA	NA	NA	3587	NA	NA	NA	NA	HK	0	NA	FALSE	WK	5	3587WP	NA	PP	NA	NA	NA	NA	hook	kaal	H	K	H x K
P	P	2341	794-5	NA	NA	NA	NA	879	NA	NA	NA	NA	HHbetween	3	NA	TRUE	WK	5	879WKG	NA	PP	NA	NA	NA	NA	hook	hook	H	H	H x H
P	P	2344	892-1	NA	NA	NA	NA	904	NA	NA	NA	NA	KKbetween	12	NA	TRUE	892WKG	1	904WPG	NA	PP	NA	NA	NA	NA	kaal	kaal	K	K	K x K
P	P	2345	892-1	NA	NA	NA	NA	879	NA	NA	NA	NA	KH	4	NA	TRUE	892WKG	1	879WKG	NA	PP	NA	NA	NA	NA	kaal	hook	K	H	K x H
P	P	2347	892-3	NA	NA	NA	NA	892	NA	NA	NA	NA	KKwithin	2	NA	TRUE	892WKG	3	892WKG	NA	PP	NA	NA	NA	NA	kaal	kaal	K	K	K x K
P	P	2349	892-5	NA	NA	NA	NA	879	NA	NA	NA	NA	KH	0	NA	FALSE	892WKG	5	879WKG	NA	PP	NA	NA	NA	NA	kaal	hook	K	H	K x H
P	P	2350	892-5	NA	NA	NA	NA	3587	NA	NA	NA	NA	KKbetween	7	NA	TRUE	892WKG	5	3587WP	NA	PP	NA	NA	NA	NA	kaal	kaal	K	K	K x K
P	P	2351	892-5	NA	NA	NA	NA	879	NA	NA	NA	NA	KH	5	NA	TRUE	892WKG	5	879WKG	NA	PP	NA	NA	NA	NA	kaal	hook	K	H	K x H
P	P	2352	892-4	NA	NA	NA	NA	892	NA	NA	NA	NA	KKwithin	0	NA	FALSE	892WKG	4	892WKG	NA	PP	NA	NA	NA	NA	kaal	kaal	K	K	K x K
P	P	2353	892-4	NA	NA	NA	NA	794	NA	NA	NA	NA	KH	3	NA	TRUE	892WKG	4	WK	NA	PP	NA	NA	NA	NA	kaal	hook	K	H	K x H
P	P	2354	879-3-8	NA	NA	NA	NA	892	NA	NA	NA	NA	HK	0	NA	FALSE	879WKG	3-8	892WKG	NA	PP	NA	NA	NA	NA	hook	kaal	H	K	H x K
P	P	2356	879-N-5	NA	NA	NA	NA	892	NA	NA	NA	NA	HK	7	NA	TRUE	879WKG	N-5	892WKG	NA	PP	NA	NA	NA	NA	hook	kaal	H	K	H x K
P	P	2357	879-N-5	NA	NA	NA	NA	879	NA	NA	NA	NA	HHwithin	0	NA	FALSE	879WKG	N-5	879WKG	NA	PP	NA	NA	NA	NA	hook	hook	H	H	H x H
P	P	2358	904-2	NA	NA	NA	NA	892	NA	NA	NA	NA	KKbetween	5	NA	TRUE	904WPG	2	892WKG	NA	PP	NA	NA	NA	NA	kaal	kaal	K	K	K x K
P	P	2359	904-2	NA	NA	NA	NA	794	NA	NA	NA	NA	KH	1	NA	TRUE	904WPG	2	WK	NA	PP	NA	NA	NA	NA	kaal	hook	K	H	K x H
P	P	2360	904-2	NA	NA	NA	NA	879	NA	NA	NA	NA	KH	0	NA	FALSE	904WPG	2	879WKG	NA	PP	NA	NA	NA	NA	kaal	hook	K	H	K x H
P	P	2361	904-3	NA	NA	NA	NA	892	NA	NA	NA	NA	KKbetween	11	NA	TRUE	904WPG	3	892WKG	NA	PP	NA	NA	NA	NA	kaal	kaal	K	K	K x K
P	P	2362	904-3	NA	NA	NA	NA	879	NA	NA	NA	NA	KH	11	NA	TRUE	904WPG	3	879WKG	NA	PP	NA	NA	NA	NA	kaal	hook	K	H	K x H
P	P	2363	904-3	NA	NA	NA	NA	794	NA	NA	NA	NA	KH	7	NA	TRUE	904WPG	3	WK	NA	PP	NA	NA	NA	NA	kaal	hook	K	H	K x H
P	P	2364	904-5	NA	NA	NA	NA	904	NA	NA	NA	NA	KKwithin	16	NA	TRUE	904WPG	5	904WPG	NA	PP	NA	NA	NA	NA	kaal	kaal	K	K	K x K
P	P	2365	904-5	NA	NA	NA	NA	892	NA	NA	NA	NA	KKbetween	12	NA	TRUE	904WPG	5	892WKG	NA	PP	NA	NA	NA	NA	kaal	kaal	K	K	K x K
P	P	2366	904-5	NA	NA	NA	NA	866	NA	NA	NA	NA	KH	9	NA	TRUE	904WPG	5	WK	NA	PP	NA	NA	NA	NA	kaal	hook	K	H	K x H
P	P	2367	904-5	NA	NA	NA	NA	879	NA	NA	NA	NA	KH	8	NA	TRUE	904WPG	5	879WKG	NA	PP	NA	NA	NA	NA	kaal	hook	K	H	K x H
P	P	2369	3587-7	NA	NA	NA	NA	879	NA	NA	NA	NA	KH	8	NA	TRUE	3587WP	7	879WKG	NA	PP	NA	NA	NA	NA	kaal	hook	K	H	K x H
P	P	2370	3587-C	NA	NA	NA	NA	794	NA	NA	NA	NA	KH	0	NA	FALSE	3587WP	C	WK	NA	PP	NA	NA	NA	NA	kaal	hook	K	H	K x H
P	P	2372	3587-14	NA	NA	NA	NA	794	NA	NA	NA	NA	KH	7	NA	TRUE	3587WP	14	WK	NA	PP	NA	NA	NA	NA	kaal	hook	K	H	K x H
P	P	2373	3587-14	NA	NA	NA	NA	879	NA	NA	NA	NA	KH	6	NA	TRUE	3587WP	14	879WKG	NA	PP	NA	NA	NA	NA	kaal	hook	K	H	K x H
P	P	2374	3587-14	NA	NA	NA	NA	879	NA	NA	NA	NA	KH	0	NA	FALSE	3587WP	14	879WKG	NA	PP	NA	NA	NA	NA	kaal	hook	K	H	K x H
P	P	2375	3587-15	NA	NA	NA	NA	866	NA	NA	NA	NA	KH	0	NA	FALSE	3587WP	15	WK	NA	PP	NA	NA	NA	NA	kaal	hook	K	H	K x H
P	P	2376	3587-15	NA	NA	NA	NA	904	NA	NA	NA	NA	KKbetween	6	NA	TRUE	3587WP	15	904WPG	NA	PP	NA	NA	NA	NA	kaal	kaal	K	K	K x K
P	P	2378	3587-15	NA	NA	NA	NA	879	NA	NA	NA	NA	KH	2	NA	TRUE	3587WP	15	879WKG	NA	PP	NA	NA	NA	NA	kaal	hook	K	H	K x H
P	P	2379	879-G-2	NA	NA	NA	NA	892	NA	NA	NA	NA	HK	0	NA	FALSE	879WKG	G-2	892WKG	NA	PP	NA	NA	NA	NA	hook	kaal	H	K	H x K
P	P	2380	879-10-1	NA	NA	NA	NA	904	NA	NA	NA	NA	HK	0	NA	FALSE	879WKG	10-1	904WPG	NA	PP	NA	NA	NA	NA	hook	kaal	H	K	H x K
P	P	2381	879-10-1	NA	NA	NA	NA	3587	NA	NA	NA	NA	HK	8	NA	TRUE	879WKG	10-1	3587WP	NA	PP	NA	NA	NA	NA	hook	kaal	H	K	H x K
P	P	2382	879-10-1	NA	NA	NA	NA	3587	NA	NA	NA	NA	HK	6	NA	TRUE	879WKG	10-1	3587WP	NA	PP	NA	NA	NA	NA	hook	kaal	H	K	H x K
P	P	2383	879-10-1	NA	NA	NA	NA	892	NA	NA	NA	NA	HK	0	NA	FALSE	879WKG	10-1	892WKG	NA	PP	NA	NA	NA	NA	hook	kaal	H	K	H x K
P	P	2384	879-10-1	NA	NA	NA	NA	794	NA	NA	NA	NA	HHbetween	11	NA	TRUE	879WKG	10-1	WK	NA	PP	NA	NA	NA	NA	hook	hook	H	H	H x H
P	P	2386	879-2-2	NA	NA	NA	NA	904	NA	NA	NA	NA	HK	8	NA	TRUE	879WKG	2-2	904WPG	NA	PP	NA	NA	NA	NA	hook	kaal	H	K	H x K
P	P	2387	879-2-2	NA	NA	NA	NA	892	NA	NA	NA	NA	HK	6	NA	TRUE	879WKG	2-2	892WKG	NA	PP	NA	NA	NA	NA	hook	kaal	H	K	H x K
P	P	2388	879-N-5	NA	NA	NA	NA	3587	NA	NA	NA	NA	HK	4	NA	TRUE	879WKG	N-5	3587WP	NA	PP	NA	NA	NA	NA	hook	kaal	H	K	H x K
P	P	2389	879-N-5	NA	NA	NA	NA	866	NA	NA	NA	NA	HHbetween	0	NA	FALSE	879WKG	N-5	WK	NA	PP	NA	NA	NA	NA	hook	hook	H	H	H x H
P	P	2393	794-2	NA	NA	NA	NA	3587	NA	NA	NA	NA	HK	0	NA	FALSE	WK	2	3587WP	NA	PP	NA	NA	NA	NA	hook	kaal	H	K	H x K
P	P	2395	879-10-1	NA	NA	NA	NA	892	NA	NA	NA	NA	HK	10	NA	TRUE	879WKG	10-1	892WKG	NA	PP	NA	NA	NA	NA	hook	kaal	H	K	H x K
P	P	2396	879-10-1	NA	NA	NA	NA	3587	NA	NA	NA	NA	HK	1	NA	TRUE	879WKG	10-1	3587WP	NA	PP	NA	NA	NA	NA	hook	kaal	H	K	H x K
P	P	2397	879-10-1	NA	NA	NA	NA	879	NA	NA	NA	NA	HHwithin	3	NA	TRUE	879WKG	10-1	879WKG	NA	PP	NA	NA	NA	NA	hook	hook	H	H	H x H
P	P	2398	794-5	NA	NA	NA	NA	904	NA	NA	NA	NA	HK	0	NA	FALSE	WK	5	904WPG	NA	PP	NA	NA	NA	NA	hook	kaal	H	K	H x K
P	P	2400	892-3	NA	NA	NA	NA	879	NA	NA	NA	NA	KH	0	NA	FALSE	892WKG	3	879WKG	NA	PP	NA	NA	NA	NA	kaal	hook	K	H	K x H
P	P	2401	892-1	NA	NA	NA	NA	892	NA	NA	NA	NA	KKwithin	4	NA	TRUE	892WKG	1	892WKG	NA	PP	NA	NA	NA	NA	kaal	kaal	K	K	K x K
P	P	2402	892-1	NA	NA	NA	NA	904	NA	NA	NA	NA	KKbetween	4	NA	TRUE	892WKG	1	904WPG	NA	PP	NA	NA	NA	NA	kaal	kaal	K	K	K x K
P	P	2403	892-1	NA	NA	NA	NA	3587	NA	NA	NA	NA	KKbetween	5	NA	TRUE	892WKG	1	3587WP	NA	PP	NA	NA	NA	NA	kaal	kaal	K	K	K x K
P	P	2404	892-1	NA	NA	NA	NA	879	NA	NA	NA	NA	KH	6	NA	TRUE	892WKG	1	879WKG	NA	PP	NA	NA	NA	NA	kaal	hook	K	H	K x H
P	P	2405	904-3	NA	NA	NA	NA	904	NA	NA	NA	NA	KKwithin	10	NA	TRUE	904WPG	3	904WPG	NA	PP	NA	NA	NA	NA	kaal	kaal	K	K	K x K
P	P	2406	904-3	NA	NA	NA	NA	879	NA	NA	NA	NA	KH	7	NA	TRUE	904WPG	3	879WKG	NA	PP	NA	NA	NA	NA	kaal	hook	K	H	K x H
P	P	2407	904-5	NA	NA	NA	NA	892	NA	NA	NA	NA	KKbetween	10	NA	TRUE	904WPG	5	892WKG	NA	PP	NA	NA	NA	NA	kaal	kaal	K	K	K x K
P	P	2408	904-5	NA	NA	NA	NA	904	NA	NA	NA	NA	KKwithin	12	NA	TRUE	904WPG	5	904WPG	NA	PP	NA	NA	NA	NA	kaal	kaal	K	K	K x K
P	P	2409	904-5	NA	NA	NA	NA	879	NA	NA	NA	NA	KH	7	NA	TRUE	904WPG	5	879WKG	NA	PP	NA	NA	NA	NA	kaal	hook	K	H	K x H
P	P	2413	892-5	NA	NA	NA	NA	3587	NA	NA	NA	NA	KKbetween	0	NA	FALSE	892WKG	5	3587WP	NA	PP	NA	NA	NA	NA	kaal	kaal	K	K	K x K
P	P	2415	3587-C	NA	NA	NA	NA	892	NA	NA	NA	NA	KKbetween	7	NA	TRUE	3587WP	C	892WKG	NA	PP	NA	NA	NA	NA	kaal	kaal	K	K	K x K
P	P	2416	3587-C	NA	NA	NA	NA	879	NA	NA	NA	NA	KH	0	NA	FALSE	3587WP	C	879WKG	NA	PP	NA	NA	NA	NA	kaal	hook	K	H	K x H
P	P	2417	3587-C	NA	NA	NA	NA	866	NA	NA	NA	NA	KH	0	NA	FALSE	3587WP	C	WK	NA	PP	NA	NA	NA	NA	kaal	hook	K	H	K x H
P	P	2420	3587-1	NA	NA	NA	NA	904	NA	NA	NA	NA	KKbetween	0	NA	FALSE	3587WP	1	904WPG	NA	PP	NA	NA	NA	NA	kaal	kaal	K	K	K x K
P	P	2421	3587-1	NA	NA	NA	NA	879	NA	NA	NA	NA	KH	0	NA	FALSE	3587WP	1	879WKG	NA	PP	NA	NA	NA	NA	kaal	hook	K	H	K x H
P	P	2424	879-N-5	NA	NA	NA	NA	3587	NA	NA	NA	NA	HK	6	NA	TRUE	879WKG	N-5	3587WP	NA	PP	NA	NA	NA	NA	hook	kaal	H	K	H x K
P	P	2425	879-10-1	NA	NA	NA	NA	892	NA	NA	NA	NA	HK	3	NA	TRUE	879WKG	10-1	892WKG	NA	PP	NA	NA	NA	NA	hook	kaal	H	K	H x K
P	P	2426	879-10-1	NA	NA	NA	NA	904	NA	NA	NA	NA	HK	2	NA	TRUE	879WKG	10-1	904WPG	NA	PP	NA	NA	NA	NA	hook	kaal	H	K	H x K
P	P	2427	879-3-8	NA	NA	NA	NA	892	NA	NA	NA	NA	HK	0	NA	FALSE	879WKG	3-8	892WKG	NA	PP	NA	NA	NA	NA	hook	kaal	H	K	H x K
P	P	2428	879-3-8	NA	NA	NA	NA	866	NA	NA	NA	NA	HHbetween	0	NA	FALSE	879WKG	3-8	WK	NA	PP	NA	NA	NA	NA	hook	hook	H	H	H x H
P	P	2429	892-4	NA	NA	NA	NA	879	NA	NA	NA	NA	KH	0	NA	FALSE	892WKG	4	879WKG	NA	PP	NA	NA	NA	NA	kaal	hook	K	H	K x H
P	P	2431	794-2	NA	NA	NA	NA	892	NA	NA	NA	NA	HK	5	NA	TRUE	WK	2	892WKG	NA	PP	NA	NA	NA	NA	hook	kaal	H	K	H x K
P	P	2432	794-2	NA	NA	NA	NA	3587	NA	NA	NA	NA	HK	0	NA	FALSE	WK	2	3587WP	NA	PP	NA	NA	NA	NA	hook	kaal	H	K	H x K
P	P	2433	794-2	NA	NA	NA	NA	904	NA	NA	NA	NA	HK	0	NA	FALSE	WK	2	904WPG	NA	PP	NA	NA	NA	NA	hook	kaal	H	K	H x K
P	P	2434	794-5	NA	NA	NA	NA	904	NA	NA	NA	NA	HK	2	NA	TRUE	WK	5	904WPG	NA	PP	NA	NA	NA	NA	hook	kaal	H	K	H x K
P	P	2435	794-2	NA	NA	NA	NA	794	NA	NA	NA	NA	HHwithin	17	NA	TRUE	WK	2	WK	NA	PP	NA	NA	NA	NA	hook	hook	H	H	H x H
P	P	2437	904-5	NA	NA	NA	NA	794	NA	NA	NA	NA	KH	6	NA	TRUE	904WPG	5	WK	NA	PP	NA	NA	NA	NA	kaal	hook	K	H	K x H
P	P	2438	904-5	NA	NA	NA	NA	879	NA	NA	NA	NA	KH	4	NA	TRUE	904WPG	5	879WKG	NA	PP	NA	NA	NA	NA	kaal	hook	K	H	K x H
P	P	2439	904-5	NA	NA	NA	NA	879	NA	NA	NA	NA	KH	3	NA	TRUE	904WPG	5	879WKG	NA	PP	NA	NA	NA	NA	kaal	hook	K	H	K x H
P	P	2442	904-5	NA	NA	NA	NA	866	NA	NA	NA	NA	KH	8	NA	TRUE	904WPG	5	WK	NA	PP	NA	NA	NA	NA	kaal	hook	K	H	K x H
P	P	2443	892-1	NA	NA	NA	NA	892	NA	NA	NA	NA	KKwithin	6	NA	TRUE	892WKG	1	892WKG	NA	PP	NA	NA	NA	NA	kaal	kaal	K	K	K x K
P	P	2445	892-4	NA	NA	NA	NA	866	NA	NA	NA	NA	KH	2	NA	TRUE	892WKG	4	WK	NA	PP	NA	NA	NA	NA	kaal	hook	K	H	K x H
P	P	2446	892-4	NA	NA	NA	NA	904	NA	NA	NA	NA	KKbetween	7	NA	TRUE	892WKG	4	904WPG	NA	PP	NA	NA	NA	NA	kaal	kaal	K	K	K x K
P	P	2447	892-4	NA	NA	NA	NA	879	NA	NA	NA	NA	KH	0	NA	FALSE	892WKG	4	879WKG	NA	PP	NA	NA	NA	NA	kaal	hook	K	H	K x H
P	P	2451	904-5	NA	NA	NA	NA	879	NA	NA	NA	NA	KH	7	NA	TRUE	904WPG	5	879WKG	NA	PP	NA	NA	NA	NA	kaal	hook	K	H	K x H
P	P	2452	904-5	NA	NA	NA	NA	879	NA	NA	NA	NA	KH	7	NA	TRUE	904WPG	5	879WKG	NA	PP	NA	NA	NA	NA	kaal	hook	K	H	K x H
P	P	2453	904-5	NA	NA	NA	NA	879	NA	NA	NA	NA	KH	2	NA	TRUE	904WPG	5	879WKG	NA	PP	NA	NA	NA	NA	kaal	hook	K	H	K x H
P	P	2454	904-5	NA	NA	NA	NA	879	NA	NA	NA	NA	KH	4	NA	TRUE	904WPG	5	879WKG	NA	PP	NA	NA	NA	NA	kaal	hook	K	H	K x H
P	P	2455	904-5	NA	NA	NA	NA	794	NA	NA	NA	NA	KH	10	NA	TRUE	904WPG	5	WK	NA	PP	NA	NA	NA	NA	kaal	hook	K	H	K x H
P	P	2456	904-5	NA	NA	NA	NA	794	NA	NA	NA	NA	KH	7	NA	TRUE	904WPG	5	WK	NA	PP	NA	NA	NA	NA	kaal	hook	K	H	K x H
P	P	2457	904-5	NA	NA	NA	NA	866	NA	NA	NA	NA	KH	10	NA	TRUE	904WPG	5	WK	NA	PP	NA	NA	NA	NA	kaal	hook	K	H	K x H
P	P	2459	904-2	NA	NA	NA	NA	794	NA	NA	NA	NA	KH	3	NA	TRUE	904WPG	2	WK	NA	PP	NA	NA	NA	NA	kaal	hook	K	H	K x H
P	P	2460	904-2	NA	NA	NA	NA	904	NA	NA	NA	NA	KKwithin	1	NA	TRUE	904WPG	2	904WPG	NA	PP	NA	NA	NA	NA	kaal	kaal	K	K	K x K
P	P	2462	904-3	NA	NA	NA	NA	794	NA	NA	NA	NA	KH	4	NA	TRUE	904WPG	3	WK	NA	PP	NA	NA	NA	NA	kaal	hook	K	H	K x H
P	P	2463	3587-C	NA	NA	NA	NA	3587	NA	NA	NA	NA	KKwithin	0	NA	FALSE	3587WP	C	3587WP	NA	PP	NA	NA	NA	NA	kaal	kaal	K	K	K x K
P	P	2465	3587-C	NA	NA	NA	NA	879	NA	NA	NA	NA	KH	0	NA	FALSE	3587WP	C	879WKG	NA	PP	NA	NA	NA	NA	kaal	hook	K	H	K x H
P	P	2466	3587-C	NA	NA	NA	NA	794	NA	NA	NA	NA	KH	0	NA	FALSE	3587WP	C	WK	NA	PP	NA	NA	NA	NA	kaal	hook	K	H	K x H
P	P	2467	3587-15	NA	NA	NA	NA	866	NA	NA	NA	NA	KH	9	NA	TRUE	3587WP	15	WK	NA	PP	NA	NA	NA	NA	kaal	hook	K	H	K x H
P	P	2469	3587-14	NA	NA	NA	NA	879	NA	NA	NA	NA	KH	0	NA	FALSE	3587WP	14	879WKG	NA	PP	NA	NA	NA	NA	kaal	hook	K	H	K x H
P	P	2470	3587-14	NA	NA	NA	NA	892	NA	NA	NA	NA	KKbetween	3	NA	TRUE	3587WP	14	892WKG	NA	PP	NA	NA	NA	NA	kaal	kaal	K	K	K x K
P	P	2472	3587-14	NA	NA	NA	NA	879	NA	NA	NA	NA	KH	7	NA	TRUE	3587WP	14	879WKG	NA	PP	NA	NA	NA	NA	kaal	hook	K	H	K x H
P	P	2473	3587-14	NA	NA	NA	NA	794	NA	NA	NA	NA	KH	1	NA	TRUE	3587WP	14	WK	NA	PP	NA	NA	NA	NA	kaal	hook	K	H	K x H
P	P	2476	3587-7	NA	NA	NA	NA	866	NA	NA	NA	NA	KH	10	NA	TRUE	3587WP	7	WK	NA	PP	NA	NA	NA	NA	kaal	hook	K	H	K x H
P	P	2477	3587-7	NA	NA	NA	NA	3587	NA	NA	NA	NA	KKwithin	0	NA	FALSE	3587WP	7	3587WP	NA	PP	NA	NA	NA	NA	kaal	kaal	K	K	K x K
P	P	2478	794-5	NA	NA	NA	NA	794	NA	NA	NA	NA	HHwithin	14	NA	TRUE	WK	5	WK	NA	PP	NA	NA	NA	NA	hook	hook	H	H	H x H
P	P	2479	794-5	NA	NA	NA	NA	3587	NA	NA	NA	NA	HK	2	NA	TRUE	WK	5	3587WP	NA	PP	NA	NA	NA	NA	hook	kaal	H	K	H x K
P	P	2480	794-5	NA	NA	NA	NA	904	NA	NA	NA	NA	HK	11	NA	TRUE	WK	5	904WPG	NA	PP	NA	NA	NA	NA	hook	kaal	H	K	H x K
P	P	2481	794-5	NA	NA	NA	NA	879	NA	NA	NA	NA	HHbetween	3	NA	TRUE	WK	5	879WKG	NA	PP	NA	NA	NA	NA	hook	hook	H	H	H x H
P	P	2482	794-2	NA	NA	NA	NA	794	NA	NA	NA	NA	HHwithin	13	NA	TRUE	WK	2	WK	NA	PP	NA	NA	NA	NA	hook	hook	H	H	H x H
P	P	2483	794-2	NA	NA	NA	NA	3587	NA	NA	NA	NA	HK	0	NA	FALSE	WK	2	3587WP	NA	PP	NA	NA	NA	NA	hook	kaal	H	K	H x K
P	P	2484	794-4	NA	NA	NA	NA	3587	NA	NA	NA	NA	HK	5	NA	TRUE	WK	4	3587WP	NA	PP	NA	NA	NA	NA	hook	kaal	H	K	H x K
P	P	2486	879-10-1	NA	NA	NA	NA	794	NA	NA	NA	NA	HHbetween	16	NA	TRUE	879WKG	10-1	WK	NA	PP	NA	NA	NA	NA	hook	hook	H	H	H x H
P	P	2487	879-10-1	NA	NA	NA	NA	3587	NA	NA	NA	NA	HK	4	NA	TRUE	879WKG	10-1	3587WP	NA	PP	NA	NA	NA	NA	hook	kaal	H	K	H x K
P	P	2488	879-10-1	NA	NA	NA	NA	904	NA	NA	NA	NA	HK	1	NA	TRUE	879WKG	10-1	904WPG	NA	PP	NA	NA	NA	NA	hook	kaal	H	K	H x K
P	P	2489	879-N-5	NA	NA	NA	NA	794	NA	NA	NA	NA	HHbetween	15	NA	TRUE	879WKG	N-5	WK	NA	PP	NA	NA	NA	NA	hook	hook	H	H	H x H
P	P	2490	879-N-5	NA	NA	NA	NA	3587	NA	NA	NA	NA	HK	0	NA	FALSE	879WKG	N-5	3587WP	NA	PP	NA	NA	NA	NA	hook	kaal	H	K	H x K
P	P	2491	879-2-2	NA	NA	NA	NA	879	NA	NA	NA	NA	HHwithin	22	NA	TRUE	879WKG	2-2	879WKG	NA	PP	NA	NA	NA	NA	hook	hook	H	H	H x H
P	P	2492	879-2-2	NA	NA	NA	NA	904	NA	NA	NA	NA	HK	0	NA	FALSE	879WKG	2-2	904WPG	NA	PP	NA	NA	NA	NA	hook	kaal	H	K	H x K
P	P	2493	904-5	NA	NA	NA	NA	904	NA	NA	NA	NA	KKwithin	5	NA	TRUE	904WPG	5	904WPG	NA	PP	NA	NA	NA	NA	kaal	kaal	K	K	K x K
P	P	2494	904-5	NA	NA	NA	NA	879	NA	NA	NA	NA	KH	5	NA	TRUE	904WPG	5	879WKG	NA	PP	NA	NA	NA	NA	kaal	hook	K	H	K x H
P	P	2495	904-5	NA	NA	NA	NA	879	NA	NA	NA	NA	KH	4	NA	TRUE	904WPG	5	879WKG	NA	PP	NA	NA	NA	NA	kaal	hook	K	H	K x H
P	P	2496	904-5	NA	NA	NA	NA	892	NA	NA	NA	NA	KKbetween	7	NA	TRUE	904WPG	5	892WKG	NA	PP	NA	NA	NA	NA	kaal	kaal	K	K	K x K
P	P	2497	904-5	NA	NA	NA	NA	794	NA	NA	NA	NA	KH	4	NA	TRUE	904WPG	5	WK	NA	PP	NA	NA	NA	NA	kaal	hook	K	H	K x H
P	P	2498	904-5	NA	NA	NA	NA	866	NA	NA	NA	NA	KH	6	NA	TRUE	904WPG	5	WK	NA	PP	NA	NA	NA	NA	kaal	hook	K	H	K x H
P	P	2500	904-5	NA	NA	NA	NA	879	NA	NA	NA	NA	KH	4	NA	TRUE	904WPG	5	879WKG	NA	PP	NA	NA	NA	NA	kaal	hook	K	H	K x H
P	P	2501	904-3	NA	NA	NA	NA	879	NA	NA	NA	NA	KH	6	NA	TRUE	904WPG	3	879WKG	NA	PP	NA	NA	NA	NA	kaal	hook	K	H	K x H
P	P	2502	904-5	NA	NA	NA	NA	3587	NA	NA	NA	NA	KKbetween	0	NA	FALSE	904WPG	5	3587WP	NA	PP	NA	NA	NA	NA	kaal	kaal	K	K	K x K
