index	crossid	plantid	death.date	firstflower.date	use.alive.flowered	alive	use.firstflower	flowered	saved.1	saved.2	sampled.VOC	biomass.inflo	biomass.firstinflo	use.fib	delay	firstinflo.collect.date	firstinflo.weigh.date	firstinflo.biomass.mg	comments.fib	comments.SS	comments.JP.SGW	firstflower	mompop	momid	momsp	dadpop	dadid	dadsp	crosstype	cross	full	sxc	sxcxm	mompid	smompop
352	28	6	NA	2016-09-08	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	3	2016-09-11	2017-08-18	119.9	NA	NA	NA	182	879WKG	10-1	hook	3587WP	7	kaal	hybrid	HK	879-10-1 x 3587-7	hook.hybrid	hook.hybrid.879WKG.10-1	879WKG.10-1	hook879WKG
353	28	7	2016-06-15	NA	yes	FALSE	no	FALSE	no	no	no	no	no	NA	NA	NA	NA	NA	NA	DEAD	NA	NA	879WKG	10-1	hook	3587WP	7	kaal	hybrid	HK	879-10-1 x 3587-7	hook.hybrid	hook.hybrid.879WKG.10-1	879WKG.10-1	hook879WKG
354	28	8	NA	NA	yes	TRUE	missed	TRUE	no	no	no	yes	yes	yes	NA	2016-10-02	2017-08-23	102	NA	MISSED	NA	NA	879WKG	10-1	hook	3587WP	7	kaal	hybrid	HK	879-10-1 x 3587-7	hook.hybrid	hook.hybrid.879WKG.10-1	879WKG.10-1	hook879WKG
356	29	1	NA	NA	yes	TRUE	missed	TRUE	no	no	no	yes	yes	yes	NA	2016-09-11	2017-08-17	262.8	NA	MISSED	NA	NA	879WKG	10-1	hook	3587WP	15	kaal	hybrid	HK	879-10-1 x 3587-15	hook.hybrid	hook.hybrid.879WKG.10-1	879WKG.10-1	hook879WKG
357	29	2	NA	2016-09-29	yes	TRUE	yes	TRUE	no	no	no	no	yes	yes	3	2016-10-02	2017-08-23	169	NA	NA	NA	203	879WKG	10-1	hook	3587WP	15	kaal	hybrid	HK	879-10-1 x 3587-15	hook.hybrid	hook.hybrid.879WKG.10-1	879WKG.10-1	hook879WKG
358	29	3	NA	2016-09-15	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	3	2016-09-18	2017-08-31	81.5	NA	NA	NA	189	879WKG	10-1	hook	3587WP	15	kaal	hybrid	HK	879-10-1 x 3587-15	hook.hybrid	hook.hybrid.879WKG.10-1	879WKG.10-1	hook879WKG
359	29	4	NA	NA	yes	TRUE	missed	TRUE	no	no	no	yes	no	NA	NA	NA	NA	NA	NA	MISSED	NA	NA	879WKG	10-1	hook	3587WP	15	kaal	hybrid	HK	879-10-1 x 3587-15	hook.hybrid	hook.hybrid.879WKG.10-1	879WKG.10-1	hook879WKG
360	29	5	NA	NA	yes	TRUE	never flowered	FALSE	no	no	no	no	no	NA	NA	NA	NA	NA	NA	never flowered	NA	NA	879WKG	10-1	hook	3587WP	15	kaal	hybrid	HK	879-10-1 x 3587-15	hook.hybrid	hook.hybrid.879WKG.10-1	879WKG.10-1	hook879WKG
361	29	6	NA	2016-10-27	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	3	2016-10-30	2017-08-09	78.7	NA	NA	NA	231	879WKG	10-1	hook	3587WP	15	kaal	hybrid	HK	879-10-1 x 3587-15	hook.hybrid	hook.hybrid.879WKG.10-1	879WKG.10-1	hook879WKG
362	29	7	NA	NA	no	NA	missed	NA	no	no	no	no	yes	no	NA	2016-08-28	2017-08-03	NA	""hookeri, but should be hybrid.  Also male sterile, possibly a self""	MISSED	""CONT *hookeri""""male sterile""	NA	879WKG	10-1	hook	3587WP	15	kaal	hybrid	HK	879-10-1 x 3587-15	hook.hybrid	hook.hybrid.879WKG.10-1	879WKG.10-1	hook879WKG
363	29	8	NA	2016-09-18	yes	TRUE	yes	TRUE	no	no	yes	yes	yes	yes	4	2016-09-22	2017-09-05	281.6	NA	NA	NA	192	879WKG	10-1	hook	3587WP	15	kaal	hybrid	HK	879-10-1 x 3587-15	hook.hybrid	hook.hybrid.879WKG.10-1	879WKG.10-1	hook879WKG
364	29	9	NA	2016-10-27	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	3	2016-10-30	2017-08-07	82.9	NA	NA	NA	231	879WKG	10-1	hook	3587WP	15	kaal	hybrid	HK	879-10-1 x 3587-15	hook.hybrid	hook.hybrid.879WKG.10-1	879WKG.10-1	hook879WKG
365	29	10	NA	NA	yes	TRUE	missed	TRUE	no	no	no	yes	no	NA	NA	NA	NA	NA	NA	MISSED	NA	NA	879WKG	10-1	hook	3587WP	15	kaal	hybrid	HK	879-10-1 x 3587-15	hook.hybrid	hook.hybrid.879WKG.10-1	879WKG.10-1	hook879WKG
366	29	11	NA	NA	yes	TRUE	missed	TRUE	no	no	no	yes	yes	yes	NA	2016-10-30	2017-08-09	43	NA	MISSED	NA	NA	879WKG	10-1	hook	3587WP	15	kaal	hybrid	HK	879-10-1 x 3587-15	hook.hybrid	hook.hybrid.879WKG.10-1	879WKG.10-1	hook879WKG
367	29	12	NA	2016-09-20	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	5	2016-09-25	2017-08-18	340.8	NA	NA	NA	194	879WKG	10-1	hook	3587WP	15	kaal	hybrid	HK	879-10-1 x 3587-15	hook.hybrid	hook.hybrid.879WKG.10-1	879WKG.10-1	hook879WKG
368	29	13	NA	NA	yes	TRUE	missed	TRUE	no	no	no	yes	yes	yes	NA	2017-01-21	2017-08-24	249	""first flower""	MISSED	NA	NA	879WKG	10-1	hook	3587WP	15	kaal	hybrid	HK	879-10-1 x 3587-15	hook.hybrid	hook.hybrid.879WKG.10-1	879WKG.10-1	hook879WKG
369	29	14	NA	2016-08-16	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	2	2016-08-18	2017-08-24	827.1	NA	NA	NA	159	879WKG	10-1	hook	3587WP	15	kaal	hybrid	HK	879-10-1 x 3587-15	hook.hybrid	hook.hybrid.879WKG.10-1	879WKG.10-1	hook879WKG
371	30	1	NA	NA	yes	TRUE	missed	TRUE	no	no	no	yes	yes	yes	NA	2016-11-15	2017-07-26	325.8	NA	MISSED	NA	NA	879WKG	10-1	hook	3587WP	C	kaal	hybrid	HK	879-10-1 x 3587-C	hook.hybrid	hook.hybrid.879WKG.10-1	879WKG.10-1	hook879WKG
372	30	2	NA	2016-08-11	yes	TRUE	yes	TRUE	no	yes	yes	no	yes	yes	12	2016-08-23	2017-08-10	491.8	NA	NA	NA	154	879WKG	10-1	hook	3587WP	C	kaal	hybrid	HK	879-10-1 x 3587-C	hook.hybrid	hook.hybrid.879WKG.10-1	879WKG.10-1	hook879WKG
373	30	3	NA	2016-09-06	yes	TRUE	yes	TRUE	no	yes	yes	no	yes	yes	2	2016-09-08	2017-08-18	208.5	NA	NA	NA	180	879WKG	10-1	hook	3587WP	C	kaal	hybrid	HK	879-10-1 x 3587-C	hook.hybrid	hook.hybrid.879WKG.10-1	879WKG.10-1	hook879WKG
375	31	1	NA	2016-08-16	yes	TRUE	yes	TRUE	yes	yes	no	no	yes	yes	2	2016-08-18	2017-08-24	51.6	NA	NA	NA	159	879WKG	G-2	hook	879WKG	2-2	hook	within	HH	879-G-2 x 879-2-2	hook.within	hook.within.879WKG.G-2	879WKG.G-2	hook879WKG
376	31	2	NA	2016-08-25	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	33	2016-09-27	2017-09-26	99.4	check collect date (too long after first flower)	NA	NA	168	879WKG	G-2	hook	879WKG	2-2	hook	within	HH	879-G-2 x 879-2-2	hook.within	hook.within.879WKG.G-2	879WKG.G-2	hook879WKG
377	31	3	NA	2016-08-18	yes	TRUE	yes	TRUE	no	no	no	no	yes	yes	3	2016-08-21	2017-08-16	92.8	NA	NA	NA	161	879WKG	G-2	hook	879WKG	2-2	hook	within	HH	879-G-2 x 879-2-2	hook.within	hook.within.879WKG.G-2	879WKG.G-2	hook879WKG
378	31	4	NA	2016-08-16	yes	TRUE	yes	TRUE	no	yes	no	yes	yes	yes	2	2016-08-18	2017-08-24	104.4	NA	NA	NA	159	879WKG	G-2	hook	879WKG	2-2	hook	within	HH	879-G-2 x 879-2-2	hook.within	hook.within.879WKG.G-2	879WKG.G-2	hook879WKG
379	31	5	NA	2016-08-21	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	2	2016-08-23	2017-08-10	72.8	NA	NA	NA	164	879WKG	G-2	hook	879WKG	2-2	hook	within	HH	879-G-2 x 879-2-2	hook.within	hook.within.879WKG.G-2	879WKG.G-2	hook879WKG
380	31	6	NA	NA	yes	TRUE	missed	TRUE	no	no	no	yes	yes	yes	NA	2016-09-11	2017-08-18	71.9	NA	MISSED	NA	NA	879WKG	G-2	hook	879WKG	2-2	hook	within	HH	879-G-2 x 879-2-2	hook.within	hook.within.879WKG.G-2	879WKG.G-2	hook879WKG
381	31	7	NA	2016-08-18	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	3	2016-08-21	2017-08-16	93.5	NA	NA	NA	161	879WKG	G-2	hook	879WKG	2-2	hook	within	HH	879-G-2 x 879-2-2	hook.within	hook.within.879WKG.G-2	879WKG.G-2	hook879WKG
382	31	8	NA	2016-12-08	yes	TRUE	yes	TRUE	yes	yes	no	no	yes	yes	6	2016-12-14	2017-08-24	79.3	NA	NA	NA	273	879WKG	G-2	hook	879WKG	2-2	hook	within	HH	879-G-2 x 879-2-2	hook.within	hook.within.879WKG.G-2	879WKG.G-2	hook879WKG
384	32	1	NA	NA	yes	TRUE	no	TRUE	no	yes	yes	no	no	NA	NA	NA	NA	NA	NA	nothing written	pollen collected	NA	879WKG	G-2	hook	879WKG	10-1	hook	within	HH	879-G-2 x 879-10-1	hook.within	hook.within.879WKG.G-2	879WKG.G-2	hook879WKG
385	32	2	NA	NA	?	NA	no	NA	no	no	no	no	no	NA	NA	NA	NA	NA	NA	nothing written	no survival info - checked - no infl biomass - ask Steve  check VOCs	NA	879WKG	G-2	hook	879WKG	10-1	hook	within	HH	879-G-2 x 879-10-1	hook.within	hook.within.879WKG.G-2	879WKG.G-2	hook879WKG
386	32	3	NA	2016-09-20	yes	TRUE	yes	TRUE	yes	yes	no	no	yes	yes	5	2016-09-25	2017-08-18	33.4	NA	NA	NA	194	879WKG	G-2	hook	879WKG	10-1	hook	within	HH	879-G-2 x 879-10-1	hook.within	hook.within.879WKG.G-2	879WKG.G-2	hook879WKG
387	32	4	NA	2016-08-16	yes	TRUE	yes	TRUE	yes	yes	no	no	yes	yes	2	2016-08-18	2017-08-24	73.6	NA	NA	NA	159	879WKG	G-2	hook	879WKG	10-1	hook	within	HH	879-G-2 x 879-10-1	hook.within	hook.within.879WKG.G-2	879WKG.G-2	hook879WKG
389	33	1	NA	NA	yes	TRUE	missed	TRUE	no	no	no	yes	yes	yes	NA	2016-11-13	2017-08-24	52.1	NA	MISSED	NA	NA	879WKG	G-2	hook	WK	2	hook	between	HH	879-G-2 x 794-2	hook.between	hook.between.879WKG.G-2	879WKG.G-2	hook879WKG
390	33	2	NA	2016-08-16	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	2	2016-08-18	2017-08-24	126.9	NA	NA	NA	159	879WKG	G-2	hook	WK	2	hook	between	HH	879-G-2 x 794-2	hook.between	hook.between.879WKG.G-2	879WKG.G-2	hook879WKG
391	33	3	NA	NA	yes	TRUE	missed	TRUE	no	no	no	no	yes	yes	NA	2016-08-23	2017-08-10	100.9	NA	MISSED	NA	NA	879WKG	G-2	hook	WK	2	hook	between	HH	879-G-2 x 794-2	hook.between	hook.between.879WKG.G-2	879WKG.G-2	hook879WKG
393	34	1	NA	2016-08-18	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	5	2016-08-23	2017-08-10	71	NA	NA	NA	161	879WKG	G-2	hook	WK	4	hook	between	HH	879-G-2 x 794-4	hook.between	hook.between.879WKG.G-2	879WKG.G-2	hook879WKG
394	34	2	NA	2016-07-26	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	6	2016-08-01	2017-08-03	151.6	NA	NA	NA	138	879WKG	G-2	hook	WK	4	hook	between	HH	879-G-2 x 794-4	hook.between	hook.between.879WKG.G-2	879WKG.G-2	hook879WKG
395	34	3	NA	2016-08-02	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	4	2016-08-06	2017-08-08	94.9	NA	NA	NA	145	879WKG	G-2	hook	WK	4	hook	between	HH	879-G-2 x 794-4	hook.between	hook.between.879WKG.G-2	879WKG.G-2	hook879WKG
396	34	4	NA	NA	yes	TRUE	missed	TRUE	no	no	no	yes	yes	yes	NA	2016-11-06	2017-08-08	74.3	NA	MISSED	NA	NA	879WKG	G-2	hook	WK	4	hook	between	HH	879-G-2 x 794-4	hook.between	hook.between.879WKG.G-2	879WKG.G-2	hook879WKG
397	34	5	NA	NA	yes	TRUE	missed	TRUE	no	no	no	no	yes	yes	NA	2016-10-25	2017-08-07	10.2	NA	MISSED	NA	NA	879WKG	G-2	hook	WK	4	hook	between	HH	879-G-2 x 794-4	hook.between	hook.between.879WKG.G-2	879WKG.G-2	hook879WKG
398	34	6	NA	2016-08-30	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	47	2016-10-16	2017-08-18	53.1	check collect date (too long after first flower)	NA	NA	173	879WKG	G-2	hook	WK	4	hook	between	HH	879-G-2 x 794-4	hook.between	hook.between.879WKG.G-2	879WKG.G-2	hook879WKG
399	34	7	NA	2016-08-11	yes	TRUE	yes	TRUE	no	no	no	no	yes	yes	3	2016-08-14	2017-08-04	76.4	NA	NA	NA	154	879WKG	G-2	hook	WK	4	hook	between	HH	879-G-2 x 794-4	hook.between	hook.between.879WKG.G-2	879WKG.G-2	hook879WKG
401	35	1	NA	NA	yes	TRUE	missed	TRUE	no	no	no	yes	yes	yes	NA	2016-10-11	2017-08-18	169.5	NA	MISSED	NA	NA	879WKG	G-2	hook	WK	2	hook	between	HH	879-G-2 x 866-2	hook.between	hook.between.879WKG.G-2	879WKG.G-2	hook879WKG
402	35	2	NA	2016-09-22	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	5	2016-09-27	2017-08-18	85.5	NA	NA	NA	196	879WKG	G-2	hook	WK	2	hook	between	HH	879-G-2 x 866-2	hook.between	hook.between.879WKG.G-2	879WKG.G-2	hook879WKG
403	35	3	NA	2016-09-11	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	2	2016-09-13	2017-07-28	99.2	NA	NA	NA	185	879WKG	G-2	hook	WK	2	hook	between	HH	879-G-2 x 866-2	hook.between	hook.between.879WKG.G-2	879WKG.G-2	hook879WKG
404	35	4	NA	NA	yes	TRUE	missed	TRUE	no	no	no	no	yes	yes	NA	2016-10-04	2017-08-23	86	NA	MISSED	NA	NA	879WKG	G-2	hook	WK	2	hook	between	HH	879-G-2 x 866-2	hook.between	hook.between.879WKG.G-2	879WKG.G-2	hook879WKG
405	35	5	NA	2016-09-01	yes	TRUE	yes	TRUE	no	no	no	no	yes	yes	5	2016-09-06	2017-10-10	85.2	NA	NA	NA	175	879WKG	G-2	hook	WK	2	hook	between	HH	879-G-2 x 866-2	hook.between	hook.between.879WKG.G-2	879WKG.G-2	hook879WKG
406	35	6	NA	2016-08-02	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	7	2016-08-09	2017-07-26	159.8	NA	NA	NA	145	879WKG	G-2	hook	WK	2	hook	between	HH	879-G-2 x 866-2	hook.between	hook.between.879WKG.G-2	879WKG.G-2	hook879WKG
407	35	7	NA	2016-08-16	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	7	2016-08-23	2017-08-10	77.6	NA	NA	NA	159	879WKG	G-2	hook	WK	2	hook	between	HH	879-G-2 x 866-2	hook.between	hook.between.879WKG.G-2	879WKG.G-2	hook879WKG
408	35	8	NA	2016-08-18	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	5	2016-08-23	2017-08-10	142.5	NA	NA	NA	161	879WKG	G-2	hook	WK	2	hook	between	HH	879-G-2 x 866-2	hook.between	hook.between.879WKG.G-2	879WKG.G-2	hook879WKG
409	35	9	NA	2016-08-06	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	3	2016-08-09	2017-07-28	130.9	NA	NA	NA	149	879WKG	G-2	hook	WK	2	hook	between	HH	879-G-2 x 866-2	hook.between	hook.between.879WKG.G-2	879WKG.G-2	hook879WKG
410	35	10	NA	2016-08-02	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	7	2016-08-09	2017-07-27	248.2	NA	NA	NA	145	879WKG	G-2	hook	WK	2	hook	between	HH	879-G-2 x 866-2	hook.between	hook.between.879WKG.G-2	879WKG.G-2	hook879WKG
412	36	1	NA	2016-08-21	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	7	2016-08-28	2017-08-08	239	NA	NA	NA	164	879WKG	G-2	hook	892WKG	3	kaal	hybrid	HK	879-G-2 x 892-3	hook.hybrid	hook.hybrid.879WKG.G-2	879WKG.G-2	hook879WKG
413	36	2	NA	NA	yes	TRUE	never flowered	FALSE	no	no	no	no	no	NA	NA	NA	NA	NA	NA	never flowered	NA	NA	879WKG	G-2	hook	892WKG	3	kaal	hybrid	HK	879-G-2 x 892-3	hook.hybrid	hook.hybrid.879WKG.G-2	879WKG.G-2	hook879WKG
414	36	3	NA	2016-08-16	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	2	2016-08-18	2017-08-24	209.4	NA	NA	NA	159	879WKG	G-2	hook	892WKG	3	kaal	hybrid	HK	879-G-2 x 892-3	hook.hybrid	hook.hybrid.879WKG.G-2	879WKG.G-2	hook879WKG
415	36	4	NA	2016-08-18	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	5	2016-08-23	2017-08-10	198.6	NA	NA	NA	161	879WKG	G-2	hook	892WKG	3	kaal	hybrid	HK	879-G-2 x 892-3	hook.hybrid	hook.hybrid.879WKG.G-2	879WKG.G-2	hook879WKG
416	36	5	NA	2016-11-13	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	4	2016-11-17	2017-07-26	84.8	NA	NA	NA	248	879WKG	G-2	hook	892WKG	3	kaal	hybrid	HK	879-G-2 x 892-3	hook.hybrid	hook.hybrid.879WKG.G-2	879WKG.G-2	hook879WKG
417	36	6	NA	2016-09-13	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	2	2016-09-15	2017-08-17	66	NA	NA	NA	187	879WKG	G-2	hook	892WKG	3	kaal	hybrid	HK	879-G-2 x 892-3	hook.hybrid	hook.hybrid.879WKG.G-2	879WKG.G-2	hook879WKG
418	36	7	NA	NA	yes	TRUE	missed	TRUE	no	no	no	yes	yes	yes	NA	2016-09-20	2017-08-26	169.6	NA	MISSED	NA	NA	879WKG	G-2	hook	892WKG	3	kaal	hybrid	HK	879-G-2 x 892-3	hook.hybrid	hook.hybrid.879WKG.G-2	879WKG.G-2	hook879WKG
420	37	1	NA	2016-09-04	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	4	2016-09-08	2017-08-18	168.3	NA	NA	NA	178	879WKG	G-2	hook	892WKG	5	kaal	hybrid	HK	879-G-2 x 892-5	hook.hybrid	hook.hybrid.879WKG.G-2	879WKG.G-2	hook879WKG
421	37	2	NA	2016-11-15	yes	TRUE	yes	TRUE	no	no	no	no	yes	yes	5	2016-11-20	2017-07-26	105.9	NA	?	""9/17/16 FAN seems OK [inflo collected] 11/20/10"" checked orginal	250	879WKG	G-2	hook	892WKG	5	kaal	hybrid	HK	879-G-2 x 892-5	hook.hybrid	hook.hybrid.879WKG.G-2	879WKG.G-2	hook879WKG
423	38	1	NA	2016-09-15	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	5	2016-09-20	2017-09-12	209	NA	NA	NA	189	879WKG	G-2	hook	904WPG	2	kaal	hybrid	HK	879-G-2 x 904-2	hook.hybrid	hook.hybrid.879WKG.G-2	879WKG.G-2	hook879WKG
424	38	2	NA	NA	yes	TRUE	no	TRUE	no	no	no	yes	yes	yes	NA	2016-10-11	2017-08-18	146.8	NA	nothing written	NA	NA	879WKG	G-2	hook	904WPG	2	kaal	hybrid	HK	879-G-2 x 904-2	hook.hybrid	hook.hybrid.879WKG.G-2	879WKG.G-2	hook879WKG
425	38	3	NA	2016-11-03	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	5	2016-11-08	2017-08-24	90	NA	NA	NA	238	879WKG	G-2	hook	904WPG	2	kaal	hybrid	HK	879-G-2 x 904-2	hook.hybrid	hook.hybrid.879WKG.G-2	879WKG.G-2	hook879WKG
426	38	4	2016-05-19	NA	yes	FALSE	no	FALSE	no	no	no	no	no	NA	NA	NA	NA	NA	NA	DEAD	NA	NA	879WKG	G-2	hook	904WPG	2	kaal	hybrid	HK	879-G-2 x 904-2	hook.hybrid	hook.hybrid.879WKG.G-2	879WKG.G-2	hook879WKG
428	39	1	NA	2016-09-20	yes	TRUE	yes	TRUE	yes	yes	yes	no	yes	yes	2	2016-09-22	2017-09-12	66	NA	NA	NA	194	879WKG	G-2	hook	904WPG	5	kaal	hybrid	HK	879-G-2 x 904-5	hook.hybrid	hook.hybrid.879WKG.G-2	879WKG.G-2	hook879WKG
429	39	2	NA	NA	yes	TRUE	missed	TRUE	no	no	no	yes	no	NA	NA	NA	NA	NA	NA	MISSED	NA	NA	879WKG	G-2	hook	904WPG	5	kaal	hybrid	HK	879-G-2 x 904-5	hook.hybrid	hook.hybrid.879WKG.G-2	879WKG.G-2	hook879WKG
430	39	3	NA	2016-11-08	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	5	2016-11-13	2017-07-26	50.9	NA	NA	NA	243	879WKG	G-2	hook	904WPG	5	kaal	hybrid	HK	879-G-2 x 904-5	hook.hybrid	hook.hybrid.879WKG.G-2	879WKG.G-2	hook879WKG
431	39	4	NA	2016-11-01	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	5	2016-11-06	2017-08-24	51.9	NA	NA	NA	236	879WKG	G-2	hook	904WPG	5	kaal	hybrid	HK	879-G-2 x 904-5	hook.hybrid	hook.hybrid.879WKG.G-2	879WKG.G-2	hook879WKG
432	39	5	NA	2016-09-20	yes	TRUE	yes	TRUE	no	no	yes	yes	yes	yes	2	2016-09-22	2017-09-07	160.3	NA	NA	NA	194	879WKG	G-2	hook	904WPG	5	kaal	hybrid	HK	879-G-2 x 904-5	hook.hybrid	hook.hybrid.879WKG.G-2	879WKG.G-2	hook879WKG
433	39	6	NA	2016-09-01	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	3	2016-09-04	2017-11-01	201.6	NA	NA	NA	175	879WKG	G-2	hook	904WPG	5	kaal	hybrid	HK	879-G-2 x 904-5	hook.hybrid	hook.hybrid.879WKG.G-2	879WKG.G-2	hook879WKG
434	39	7	NA	NA	yes	TRUE	missed	TRUE	no	no	no	yes	yes	yes	NA	2016-11-06	2017-08-09	533.7	NA	MISSED	NA	NA	879WKG	G-2	hook	904WPG	5	kaal	hybrid	HK	879-G-2 x 904-5	hook.hybrid	hook.hybrid.879WKG.G-2	879WKG.G-2	hook879WKG
435	39	8	NA	2016-09-25	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	2	2016-09-27	2017-09-26	163.3	NA	NA	NA	199	879WKG	G-2	hook	904WPG	5	kaal	hybrid	HK	879-G-2 x 904-5	hook.hybrid	hook.hybrid.879WKG.G-2	879WKG.G-2	hook879WKG
436	39	9	NA	2016-09-25	yes	TRUE	yes	TRUE	no	no	no	no	yes	yes	4	2016-09-29	2017-09-26	69.2	NA	NA	NA	199	879WKG	G-2	hook	904WPG	5	kaal	hybrid	HK	879-G-2 x 904-5	hook.hybrid	hook.hybrid.879WKG.G-2	879WKG.G-2	hook879WKG
437	39	10	2016-07-11	NA	yes	FALSE	no	FALSE	no	no	no	no	no	NA	NA	NA	NA	NA	NA	DEAD	NA	NA	879WKG	G-2	hook	904WPG	5	kaal	hybrid	HK	879-G-2 x 904-5	hook.hybrid	hook.hybrid.879WKG.G-2	879WKG.G-2	hook879WKG
438	39	11	NA	2016-10-02	yes	TRUE	yes	TRUE	no	no	no	no	yes	yes	2	2016-10-04	2017-08-23	131.8	NA	NA	NA	206	879WKG	G-2	hook	904WPG	5	kaal	hybrid	HK	879-G-2 x 904-5	hook.hybrid	hook.hybrid.879WKG.G-2	879WKG.G-2	hook879WKG
439	39	12	NA	2016-10-06	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	3	2016-10-09	2017-08-22	167.4	NA	NA	NA	210	879WKG	G-2	hook	904WPG	5	kaal	hybrid	HK	879-G-2 x 904-5	hook.hybrid	hook.hybrid.879WKG.G-2	879WKG.G-2	hook879WKG
441	40	1	2016-06-22	NA	yes	FALSE	no	FALSE	no	no	no	no	no	NA	NA	NA	NA	NA	NA	DEAD	NA	NA	879WKG	G-2	hook	3587WP	7	kaal	hybrid	HK	879-G-2 x 3587-7	hook.hybrid	hook.hybrid.879WKG.G-2	879WKG.G-2	hook879WKG
443	41	1	NA	NA	yes	TRUE	missed	TRUE	no	no	no	yes	yes	yes	NA	2016-11-06	2017-08-08	319.9	NA	MISSED	NA	NA	879WKG	G-2	hook	3587WP	14	kaal	hybrid	HK	879-G-2 x 3587-14	hook.hybrid	hook.hybrid.879WKG.G-2	879WKG.G-2	hook879WKG
444	41	2	NA	2016-10-02	yes	TRUE	yes	TRUE	no	no	no	no	yes	yes	2	2016-10-04	2017-08-23	78.6	NA	NA	NA	206	879WKG	G-2	hook	3587WP	14	kaal	hybrid	HK	879-G-2 x 3587-14	hook.hybrid	hook.hybrid.879WKG.G-2	879WKG.G-2	hook879WKG
445	41	3	NA	NA	yes	TRUE	missed	TRUE	no	no	no	yes	yes	yes	NA	2016-10-25	2017-08-07	172.7	NA	MISSED	NA	NA	879WKG	G-2	hook	3587WP	14	kaal	hybrid	HK	879-G-2 x 3587-14	hook.hybrid	hook.hybrid.879WKG.G-2	879WKG.G-2	hook879WKG
446	41	4	NA	2016-11-01	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	5	2016-11-06	2017-08-24	57.9	NA	NA	NA	236	879WKG	G-2	hook	3587WP	14	kaal	hybrid	HK	879-G-2 x 3587-14	hook.hybrid	hook.hybrid.879WKG.G-2	879WKG.G-2	hook879WKG
447	41	5	NA	2016-09-25	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	2	2016-09-27	2017-08-18	150	NA	NA	NA	199	879WKG	G-2	hook	3587WP	14	kaal	hybrid	HK	879-G-2 x 3587-14	hook.hybrid	hook.hybrid.879WKG.G-2	879WKG.G-2	hook879WKG
448	41	6	NA	2016-09-08	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	3	2016-09-11	2017-08-17	155.6	NA	NA	NA	182	879WKG	G-2	hook	3587WP	14	kaal	hybrid	HK	879-G-2 x 3587-14	hook.hybrid	hook.hybrid.879WKG.G-2	879WKG.G-2	hook879WKG
449	41	7	NA	NA	yes	TRUE	never flowered	FALSE	no	no	no	no	no	NA	NA	NA	NA	NA	NA	never flowered	NA	NA	879WKG	G-2	hook	3587WP	14	kaal	hybrid	HK	879-G-2 x 3587-14	hook.hybrid	hook.hybrid.879WKG.G-2	879WKG.G-2	hook879WKG
450	41	8	2016-06-15	NA	yes	FALSE	no	FALSE	no	no	no	no	no	NA	NA	NA	NA	NA	NA	DEAD	NA	NA	879WKG	G-2	hook	3587WP	14	kaal	hybrid	HK	879-G-2 x 3587-14	hook.hybrid	hook.hybrid.879WKG.G-2	879WKG.G-2	hook879WKG
451	41	9	NA	2016-08-25	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	3	2016-08-28	2017-08-03	152.6	NA	NA	NA	168	879WKG	G-2	hook	3587WP	14	kaal	hybrid	HK	879-G-2 x 3587-14	hook.hybrid	hook.hybrid.879WKG.G-2	879WKG.G-2	hook879WKG
